id	name	type	resourceGroup	subscriptionId	location	skuName	skuTier	powerState	tags
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-sql-prod/providers/Microsoft.ContainerService/managedClusters/manage-02404	manage-02404	Microsoft.ContainerService/managedClusters	rg-sql-prod	22222222-2222-2222-2222-222222222222	eastus2	Standard_D8s_v5	Standard	-	environment=prod;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-mgmt/providers/Microsoft.Network/networkInterfaces/networ-02405	networ-02405	Microsoft.Network/networkInterfaces	rg-mgmt	11111111-1111-1111-1111-111111111111	westeurope	-	Basic	-	environment=;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02406	databa-02406	Microsoft.Sql/servers/databases	rg-ml-train	44444444-4444-4444-4444-444444444444	westeurope	GP_Gen5_4	Basic	-	environment=prod;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Sql/servers/databases/databa-02407	databa-02407	Microsoft.Sql/servers/databases	rg-data-eus2	33333333-3333-3333-3333-333333333333	westeurope	GP_Gen5_4	Basic	-	environment=dev;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Storage/storageAccounts/storag-02408	storag-02408	Microsoft.Storage/storageAccounts	rg-platform-weu	22222222-2222-2222-2222-222222222222	westeurope	Standard_LRS	Standard	-	environment=dev;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.Web/sites/sites-02409	sites-02409	Microsoft.Web/sites	rg-sql-prod	33333333-3333-3333-3333-333333333333	eastus	P0v3	Basic	-	environment=prod;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-02410	sites-02410	Microsoft.Web/sites	rg-aks-prod	44444444-4444-4444-4444-444444444444	eastus	P2v3	Basic	-	environment=;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02411	databa-02411	Microsoft.Sql/servers/databases	rg-ml-train	33333333-3333-3333-3333-333333333333	uksouth	BC_Gen5_8	Basic	-	environment=prod;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-02412	networ-02412	Microsoft.Network/networkInterfaces	rg-ml-train	22222222-2222-2222-2222-222222222222	swedencentral	-	Basic	-	environment=prod;cost-center=eng
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-02413	disks-02413	Microsoft.Compute/disks	rg-aks-prod	44444444-4444-4444-4444-444444444444	eastus	P20	Basic	-	environment=dev;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.Compute/disks/disks-02414	disks-02414	Microsoft.Compute/disks	rg-network-hub	33333333-3333-3333-3333-333333333333	eastus	P20	Basic	-	environment=;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.Compute/disks/disks-02415	disks-02415	Microsoft.Compute/disks	rg-network-hub	22222222-2222-2222-2222-222222222222	eastus2	S20	Basic	-	environment=test;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Network/publicIPAddresses/public-02416	public-02416	Microsoft.Network/publicIPAddresses	rg-sql-prod	11111111-1111-1111-1111-111111111111	uksouth	Standard	Standard	-	environment=stage;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-network-hub/providers/Microsoft.ContainerService/managedClusters/manage-02417	manage-02417	Microsoft.ContainerService/managedClusters	rg-network-hub	11111111-1111-1111-1111-111111111111	northeurope	Standard_D8s_v5	Standard	-	environment=;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/virtualMachines/virtua-02418	virtua-02418	Microsoft.Compute/virtualMachines	rg-aks-prod	22222222-2222-2222-2222-222222222222	northeurope	Standard_D4s_v5	Standard	running	environment=dev;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/virtualMachines/virtua-02419	virtua-02419	Microsoft.Compute/virtualMachines	rg-data-eus2	22222222-2222-2222-2222-222222222222	westeurope	Standard_D4s_v5	Standard	deallocated	environment=stage;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-02420	public-02420	Microsoft.Network/publicIPAddresses	rg-aks-prod	11111111-1111-1111-1111-111111111111	westeurope	Standard	Standard	-	environment=prod;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Web/sites/sites-02421	sites-02421	Microsoft.Web/sites	rg-platform-weu	22222222-2222-2222-2222-222222222222	uksouth	P0v3	Basic	-	environment=prod;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.Network/publicIPAddresses/public-02422	public-02422	Microsoft.Network/publicIPAddresses	rg-sql-prod	44444444-4444-4444-4444-444444444444	northeurope	Basic	Basic	-	environment=stage;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/virtualMachines/virtua-02423	virtua-02423	Microsoft.Compute/virtualMachines	rg-platform-weu	33333333-3333-3333-3333-333333333333	swedencentral	Standard_FX8ms_v2	Standard	running	environment=dev;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/disks/disks-02424	disks-02424	Microsoft.Compute/disks	rg-data-eus2	44444444-4444-4444-4444-444444444444	uksouth	S20	Basic	-	environment=dev;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.Network/networkInterfaces/networ-02425	networ-02425	Microsoft.Network/networkInterfaces	rg-network-hub	33333333-3333-3333-3333-333333333333	northeurope	-	Basic	-	environment=;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/virtualMachines/virtua-02426	virtua-02426	Microsoft.Compute/virtualMachines	rg-platform-weu	11111111-1111-1111-1111-111111111111	eastus	Standard_FX8ms_v2	Standard	running	environment=;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-mgmt/providers/Microsoft.Network/publicIPAddresses/public-02427	public-02427	Microsoft.Network/publicIPAddresses	rg-mgmt	44444444-4444-4444-4444-444444444444	eastus2	Standard	Standard	-	environment=dev;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Sql/servers/databases/databa-02428	databa-02428	Microsoft.Sql/servers/databases	rg-platform-weu	11111111-1111-1111-1111-111111111111	eastus2	GP_S_Gen5_2	Basic	-	environment=test;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-network-hub/providers/Microsoft.Web/sites/sites-02429	sites-02429	Microsoft.Web/sites	rg-network-hub	44444444-4444-4444-4444-444444444444	eastus2	P0v3	Basic	-	environment=test;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.Storage/storageAccounts/storag-02430	storag-02430	Microsoft.Storage/storageAccounts	rg-mgmt	22222222-2222-2222-2222-222222222222	uksouth	Premium_LRS	Basic	-	environment=stage;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-platform-weu/providers/Microsoft.ContainerService/managedClusters/manage-02431	manage-02431	Microsoft.ContainerService/managedClusters	rg-platform-weu	44444444-4444-4444-4444-444444444444	westeurope	Standard_D8s_v5	Standard	-	environment=dev;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.ContainerService/managedClusters/manage-02432	manage-02432	Microsoft.ContainerService/managedClusters	rg-data-eus2	33333333-3333-3333-3333-333333333333	eastus2	Standard_D8s_v5	Standard	-	environment=test;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-02433	virtua-02433	Microsoft.Compute/virtualMachines	rg-network-hub	44444444-4444-4444-4444-444444444444	eastus	Standard_B2s	Standard	stopped	environment=dev;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Storage/storageAccounts/storag-02434	storag-02434	Microsoft.Storage/storageAccounts	rg-ml-train	44444444-4444-4444-4444-444444444444	eastus	Standard_LRS	Standard	-	environment=;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Network/publicIPAddresses/public-02435	public-02435	Microsoft.Network/publicIPAddresses	rg-ml-train	22222222-2222-2222-2222-222222222222	westeurope	Basic	Basic	-	environment=dev;cost-center=eng
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Web/sites/sites-02436	sites-02436	Microsoft.Web/sites	rg-data-eus2	44444444-4444-4444-4444-444444444444	eastus2	P2v3	Basic	-	environment=test;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/disks/disks-02437	disks-02437	Microsoft.Compute/disks	rg-platform-weu	22222222-2222-2222-2222-222222222222	northeurope	S20	Basic	-	environment=prod;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02438	databa-02438	Microsoft.Sql/servers/databases	rg-ml-train	33333333-3333-3333-3333-333333333333	uksouth	GP_Gen5_4	Basic	-	environment=test;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Network/publicIPAddresses/public-02439	public-02439	Microsoft.Network/publicIPAddresses	rg-platform-weu	11111111-1111-1111-1111-111111111111	eastus2	Basic	Basic	-	environment=prod;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.ContainerService/managedClusters/manage-02440	manage-02440	Microsoft.ContainerService/managedClusters	rg-mgmt	22222222-2222-2222-2222-222222222222	eastus2	Standard_D4s_v5	Standard	-	environment=prod;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-02441	disks-02441	Microsoft.Compute/disks	rg-sql-prod	33333333-3333-3333-3333-333333333333	swedencentral	P20	Basic	-	environment=dev;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.ContainerService/managedClusters/manage-02442	manage-02442	Microsoft.ContainerService/managedClusters	rg-aks-prod	22222222-2222-2222-2222-222222222222	eastus	Standard_D8s_v5	Standard	-	environment=test;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.ContainerService/managedClusters/manage-02443	manage-02443	Microsoft.ContainerService/managedClusters	rg-mgmt	22222222-2222-2222-2222-222222222222	northeurope	Standard_D8s_v5	Standard	-	environment=stage;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Storage/storageAccounts/storag-02444	storag-02444	Microsoft.Storage/storageAccounts	rg-ml-train	44444444-4444-4444-4444-444444444444	swedencentral	Premium_LRS	Basic	-	environment=test;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/virtualMachines/virtua-02445	virtua-02445	Microsoft.Compute/virtualMachines	rg-data-eus2	22222222-2222-2222-2222-222222222222	eastus	Standard_D4s_v5	Standard	stopped	environment=;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.ContainerService/managedClusters/manage-02446	manage-02446	Microsoft.ContainerService/managedClusters	rg-aks-prod	11111111-1111-1111-1111-111111111111	swedencentral	Standard_D4s_v5	Standard	-	environment=prod;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.Sql/servers/databases/databa-02447	databa-02447	Microsoft.Sql/servers/databases	rg-platform-weu	33333333-3333-3333-3333-333333333333	eastus2	GP_S_Gen5_2	Basic	-	environment=;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/virtualMachines/virtua-02448	virtua-02448	Microsoft.Compute/virtualMachines	rg-platform-weu	44444444-4444-4444-4444-444444444444	eastus2	Standard_D4s_v5	Standard	stopped	environment=dev;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Web/sites/sites-02449	sites-02449	Microsoft.Web/sites	rg-platform-weu	22222222-2222-2222-2222-222222222222	uksouth	P1v3	Basic	-	environment=test;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/disks/disks-02450	disks-02450	Microsoft.Compute/disks	rg-platform-weu	11111111-1111-1111-1111-111111111111	eastus	P10	Basic	-	environment=dev;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/disks/disks-02451	disks-02451	Microsoft.Compute/disks	rg-data-eus2	33333333-3333-3333-3333-333333333333	eastus2	S20	Basic	-	environment=stage;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Network/networkInterfaces/networ-02452	networ-02452	Microsoft.Network/networkInterfaces	rg-platform-weu	11111111-1111-1111-1111-111111111111	westeurope	-	Basic	-	environment=dev;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Network/publicIPAddresses/public-02453	public-02453	Microsoft.Network/publicIPAddresses	rg-sql-prod	11111111-1111-1111-1111-111111111111	swedencentral	Standard	Standard	-	environment=prod;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Network/networkInterfaces/networ-02454	networ-02454	Microsoft.Network/networkInterfaces	rg-data-eus2	33333333-3333-3333-3333-333333333333	westeurope	-	Basic	-	environment=stage;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Network/networkInterfaces/networ-02455	networ-02455	Microsoft.Network/networkInterfaces	rg-aks-prod	33333333-3333-3333-3333-333333333333	eastus	-	Basic	-	environment=test;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Storage/storageAccounts/storag-02456	storag-02456	Microsoft.Storage/storageAccounts	rg-mgmt	33333333-3333-3333-3333-333333333333	eastus2	Standard_LRS	Standard	-	environment=stage;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.ContainerService/managedClusters/manage-02457	manage-02457	Microsoft.ContainerService/managedClusters	rg-platform-weu	33333333-3333-3333-3333-333333333333	swedencentral	Standard_D4s_v5	Standard	-	environment=;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.ContainerService/managedClusters/manage-02458	manage-02458	Microsoft.ContainerService/managedClusters	rg-platform-weu	33333333-3333-3333-3333-333333333333	swedencentral	Standard_D8s_v5	Standard	-	environment=test;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.ContainerService/managedClusters/manage-02459	manage-02459	Microsoft.ContainerService/managedClusters	rg-data-eus2	33333333-3333-3333-3333-333333333333	swedencentral	Standard_D8s_v5	Standard	-	environment=stage;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Compute/disks/disks-02460	disks-02460	Microsoft.Compute/disks	rg-ml-train	44444444-4444-4444-4444-444444444444	swedencentral	P10	Basic	-	environment=test;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.Web/sites/sites-02461	sites-02461	Microsoft.Web/sites	rg-platform-weu	33333333-3333-3333-3333-333333333333	northeurope	P1v3	Basic	-	environment=;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-sql-prod/providers/Microsoft.Sql/servers/databases/databa-02462	databa-02462	Microsoft.Sql/servers/databases	rg-sql-prod	22222222-2222-2222-2222-222222222222	eastus	GP_Gen5_4	Basic	-	environment=;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-02463	networ-02463	Microsoft.Network/networkInterfaces	rg-ml-train	22222222-2222-2222-2222-222222222222	eastus2	-	Basic	-	environment=prod;cost-center=eng
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-02464	sites-02464	Microsoft.Web/sites	rg-aks-prod	44444444-4444-4444-4444-444444444444	swedencentral	P2v3	Basic	-	environment=prod;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-mgmt/providers/Microsoft.Sql/servers/databases/databa-02465	databa-02465	Microsoft.Sql/servers/databases	rg-mgmt	11111111-1111-1111-1111-111111111111	eastus2	BC_Gen5_8	Basic	-	environment=dev;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Compute/virtualMachines/virtua-02466	virtua-02466	Microsoft.Compute/virtualMachines	rg-mgmt	33333333-3333-3333-3333-333333333333	swedencentral	Standard_B2s	Standard	stopped	environment=test;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Compute/disks/disks-02467	disks-02467	Microsoft.Compute/disks	rg-mgmt	33333333-3333-3333-3333-333333333333	swedencentral	P30	Basic	-	environment=dev;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Compute/virtualMachines/virtua-02468	virtua-02468	Microsoft.Compute/virtualMachines	rg-ml-train	11111111-1111-1111-1111-111111111111	northeurope	Standard_E8s_v5	Standard	running	environment=;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-02469	public-02469	Microsoft.Network/publicIPAddresses	rg-aks-prod	11111111-1111-1111-1111-111111111111	eastus2	Basic	Basic	-	environment=prod;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Network/networkInterfaces/networ-02470	networ-02470	Microsoft.Network/networkInterfaces	rg-platform-weu	22222222-2222-2222-2222-222222222222	eastus	-	Basic	-	environment=prod;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.Storage/storageAccounts/storag-02471	storag-02471	Microsoft.Storage/storageAccounts	rg-ml-train	33333333-3333-3333-3333-333333333333	uksouth	Premium_LRS	Basic	-	environment=stage;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Network/networkInterfaces/networ-02472	networ-02472	Microsoft.Network/networkInterfaces	rg-data-eus2	33333333-3333-3333-3333-333333333333	eastus	-	Basic	-	environment=prod;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-02473	disks-02473	Microsoft.Compute/disks	rg-aks-prod	33333333-3333-3333-3333-333333333333	eastus	S20	Basic	-	environment=test;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.ContainerService/managedClusters/manage-02474	manage-02474	Microsoft.ContainerService/managedClusters	rg-data-eus2	33333333-3333-3333-3333-333333333333	westeurope	Standard_D4s_v5	Standard	-	environment=test;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Storage/storageAccounts/storag-02475	storag-02475	Microsoft.Storage/storageAccounts	rg-aks-prod	22222222-2222-2222-2222-222222222222	uksouth	Standard_ZRS	Standard	-	environment=;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/virtualMachines/virtua-02476	virtua-02476	Microsoft.Compute/virtualMachines	rg-data-eus2	11111111-1111-1111-1111-111111111111	uksouth	Standard_E8s_v5	Standard	running	environment=prod;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.Network/networkInterfaces/networ-02477	networ-02477	Microsoft.Network/networkInterfaces	rg-mgmt	22222222-2222-2222-2222-222222222222	northeurope	-	Basic	-	environment=test;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.Storage/storageAccounts/storag-02478	storag-02478	Microsoft.Storage/storageAccounts	rg-sql-prod	44444444-4444-4444-4444-444444444444	westeurope	Standard_LRS	Standard	-	environment=prod;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-02479	networ-02479	Microsoft.Network/networkInterfaces	rg-ml-train	22222222-2222-2222-2222-222222222222	northeurope	-	Basic	-	environment=prod;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-mgmt/providers/Microsoft.Compute/virtualMachines/virtua-02480	virtua-02480	Microsoft.Compute/virtualMachines	rg-mgmt	44444444-4444-4444-4444-444444444444	eastus	Standard_D4s_v5	Standard	running	environment=;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02481	databa-02481	Microsoft.Sql/servers/databases	rg-ml-train	33333333-3333-3333-3333-333333333333	westeurope	GP_S_Gen5_2	Basic	-	environment=test;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-02482	disks-02482	Microsoft.Compute/disks	rg-sql-prod	22222222-2222-2222-2222-222222222222	northeurope	S20	Basic	-	environment=dev;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-02483	public-02483	Microsoft.Network/publicIPAddresses	rg-aks-prod	22222222-2222-2222-2222-222222222222	swedencentral	Basic	Basic	-	environment=dev;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.ContainerService/managedClusters/manage-02484	manage-02484	Microsoft.ContainerService/managedClusters	rg-ml-train	22222222-2222-2222-2222-222222222222	westeurope	Standard_D8s_v5	Standard	-	environment=;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/disks/disks-02485	disks-02485	Microsoft.Compute/disks	rg-data-eus2	33333333-3333-3333-3333-333333333333	westeurope	P30	Basic	-	environment=stage;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-02486	virtua-02486	Microsoft.Compute/virtualMachines	rg-network-hub	11111111-1111-1111-1111-111111111111	westeurope	Standard_B2s	Standard	running	environment=prod;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Sql/servers/databases/databa-02487	databa-02487	Microsoft.Sql/servers/databases	rg-sql-prod	11111111-1111-1111-1111-111111111111	uksouth	GP_Gen5_4	Basic	-	environment=stage;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-02488	sites-02488	Microsoft.Web/sites	rg-aks-prod	11111111-1111-1111-1111-111111111111	westeurope	P1v3	Basic	-	environment=;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02489	databa-02489	Microsoft.Sql/servers/databases	rg-ml-train	22222222-2222-2222-2222-222222222222	eastus	BC_Gen5_8	Basic	-	environment=test;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-02490	virtua-02490	Microsoft.Compute/virtualMachines	rg-network-hub	33333333-3333-3333-3333-333333333333	westeurope	Standard_E8s_v5	Standard	deallocated	environment=;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/virtualMachines/virtua-02491	virtua-02491	Microsoft.Compute/virtualMachines	rg-sql-prod	33333333-3333-3333-3333-333333333333	eastus2	Standard_E8s_v5	Standard	stopped	environment=dev;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-02492	databa-02492	Microsoft.Sql/servers/databases	rg-ml-train	11111111-1111-1111-1111-111111111111	swedencentral	GP_S_Gen5_2	Basic	-	environment=test;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Storage/storageAccounts/storag-02493	storag-02493	Microsoft.Storage/storageAccounts	rg-platform-weu	11111111-1111-1111-1111-111111111111	uksouth	Standard_ZRS	Standard	-	environment=stage;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.ContainerService/managedClusters/manage-02494	manage-02494	Microsoft.ContainerService/managedClusters	rg-platform-weu	22222222-2222-2222-2222-222222222222	northeurope	Standard_D4s_v5	Standard	-	environment=prod;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Storage/storageAccounts/storag-02495	storag-02495	Microsoft.Storage/storageAccounts	rg-data-eus2	22222222-2222-2222-2222-222222222222	uksouth	Standard_ZRS	Standard	-	environment=dev;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/virtualMachines/virtua-02496	virtua-02496	Microsoft.Compute/virtualMachines	rg-aks-prod	33333333-3333-3333-3333-333333333333	swedencentral	Standard_B2s	Standard	running	environment=stage;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-02497	virtua-02497	Microsoft.Compute/virtualMachines	rg-network-hub	33333333-3333-3333-3333-333333333333	swedencentral	Standard_FX8ms_v2	Standard	running	environment=prod;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.ContainerService/managedClusters/manage-02498	manage-02498	Microsoft.ContainerService/managedClusters	rg-sql-prod	44444444-4444-4444-4444-444444444444	northeurope	Standard_D4s_v5	Standard	-	environment=;cost-center=ml
